ship_name,ETA prévu,Distance / Temps,Direction / Vitesse,Tirant d'eau actuelle,État de la navigation,Position reçue,IMO / MMSI,indicatif d'appel,Type de AIS,Drapeau AIS,Longueur / Largeur,IMO,Nom du navire,Type de navire,Pavillon,Année de construction,Longueur totale (m),Longueur BP (m),Largeur (m),Tirant d'eau (m),Profondeur (m),GT,Tonnage net,Poids mort (t),TEU,Huile brute (bbl),Gaz (m3),Grain (m3),Balles (m3),Eau de ballast (m3),Eau douce (m3),Constructeur de navire,Lieu où construit,Coque,Matériel,Constructeur du moteur,Type de moteur,Puissance du moteur (kW),Type de carburant,Vitesse de service (kn),Hélice,Propriétaire enregistré,Adresse,Site web,Email,Gestionnaire de navire,Responsable ISM,Club P&I,Société de classif.,Last Survey,Next Survey,timestamp,latitude,longitude,speed,course
GULDEN LEEUW,-,-,,4.2 m,Sailing,1 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 18:59:22.896750,13,-61,3.8,166.6
GULDEN LEEUW,-,-,,4.2 m,Sailing,0 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 19:32:08.099873,13,-61,2.8,179.0
GULDEN LEEUW,-,-,,4.2 m,Sailing,1 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 19:48:45.173610,13,-61,5.2,169.3
GULDEN LEEUW,-,-,,4.2 m,Sailing,0 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 19:59:29.772948,13,-61,4.5,173.1
GULDEN LEEUW,-,-,,4.2 m,Sailing,8 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 20:37:24.496759,13,-61,7.1,156.4
GULDEN LEEUW,-,-,,4.2 m,Sailing,28 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 20:56:55.791572,13,-61,7.1,156.4
GULDEN LEEUW,-,-,,4.2 m,Sailing,4 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 21:28:39.530648,13,-61,6.9,169.4
GULDEN LEEUW,-,-,,4.2 m,Sailing,15 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 21:49:03.570790,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,26 min ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 22:00:13.553515,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,1 hour ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 22:35:16.193424,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,1 hour ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 22:55:30.046362,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,2 hours ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 23:25:04.433491,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,2 hours ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-08 23:47:01.167712,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,2 hours ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-09 00:00:21.211927,13,-61,6.2,173.9
GULDEN LEEUW,-,-,,4.2 m,Sailing,5 hours ago,5085897 / 246709000,PCBH,Sailing vessel,Netherlands,49 / 8 m,5085897,GULDEN LEEUW,Research Vessel,Netherlands,1937,53.24,,8.54,,-,487,,-,-,-,-,-,-,-,-,,,,,,-,,-,,,,-,-,-,,-,-,-,-,-,2026-03-09 02:54:28.028156,13,-61,6.2,173.9
